Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	Type	Pol
2018-TER_CE_Oct23.xml	325	Le projet urbain de Wilhelmsburg ainsi engagé	se veut une expérimentation	autre	
2018-TER_CE_Oct23.xml	325	la ville écologique du futur			
2018-TER_CE_Oct23.xml	325	équilibrer l’espace urbain			
2018-TER_CE_Oct23.xml	327	créer une continuité écologique	Soucieux	axiol	
2018-TER_CE_Oct23.xml	327	l’établissement d’un « park system »			
2018-TER_CE_Oct23.xml	327	reliant les rives nord et sud			
2018-TER_CE_Oct23.xml	340	les différents sites protégés			
2018-TER_CE_Oct23.xml	340	nombreux aménagements attractifs futurs	attractifs	axiol	pos
2018-TER_CE_Oct23.xml	347	La couverture du ring	permet de fédérer la ville	autre	
2018-TER_CE_Oct23.xml	348	Le projet « Over de Ring Zuid »			
2018-TER_CE_Oct23.xml	348	l’avenir de l’infrastructure routière périphérique			
2018-TER_CE_Oct23.xml	348	couvrir en tout ou partie	la volonté	boul	
2018-TER_CE_Oct23.xml	348	créer des connexions, espaces publics et développements futurs			
2018-TER_CE_Oct23.xml	349	permettre d’établir des continuités de la ville	permettre	autre	
2018-TER_CE_Oct23.xml	349	la coupure infrastructurelle introduite			
2018-TER_CE_Oct23.xml	353	première phase de réalisation			
2018-TER_CE_Oct23.xml	353	les grandes continuités les plus importantes à recoudre	les plus importantes	axiol	
2018-TER_CE_Oct23.xml	364	créer des territoires écosystémiques	L’ambition	axiol	
2018-TER_CE_Oct23.xml	374	nouveaux projets urbains	peuvent, par propagation, entraîner	autre	
2018-TER_CE_Oct23.xml	376	une nouvelle planification de maillage du territoire			
2018-TER_CE_Oct23.xml	376	permettant de ne pas achever le bouclage du Ring	permettant	autre	
2018-TER_CE_Oct23.xml	376	urbaniser son environnement			
2018-TER_CE_Oct23.xml	376	en le transformant			
2018-TER_CE_Oct23.xml	397	faut préparer le terrain	faut	autre	
2018-TER_CE_Oct23.xml	397	laisser l’eau dessiner et modeler en partie les villes et les paysages de bord de fleuve			
2018-TER_CE_Oct23.xml	401	le projet de valorisation de la vallée de la Vilaine	valorisation	axiol	pos
2018-TER_CE_Oct23.xml	401	remailler le territoire			
2018-TER_CE_Oct23.xml	416	avons installé 3 hectares de jardins cultivés, partagés	Cette préoccupation est prise en compte	axiol	
2018-TER_CE_Oct23.xml	429	l’invention de la « wilderness » en version française	l’urgence	axiol	
2018-TER_CE_Oct23.xml	429	la multiplication et la mise en réseaux d’espaces vides de présence humaine			
2018-TER_CE_Oct23.xml	431	La désoccupation par l’homme d’étendues entières du territoire n’est pas achevée	voyons cela comme un bienfait, une opportunité de libération foncière	axiol	pos
2018-TER_CE_Oct23.xml	431	permettrait de redonner des espaces à la nature	permettrait	autre	
2018-TER_CE_Oct23.xml	431	transformer en forêts, en zones humides inaccessibles des dizaines de milliers de kilomètres carrés			
2018-TER_CE_Oct23.xml	443	créer des sanctuaires écologiques	préconise	axiol	
2018-TER_CE_Oct23.xml	444	aménager un réseau de cheminements doux	préconise	axiol	
2018-TER_CE_Oct23.xml	444	renforcer la cohésion territoriale	susceptible	axiol	
2018-TER_CE_Oct23.xml	455	les zones urbanisées			
2018-TER_CE_Oct23.xml	455	doivent évoluer	doivent	autre	
2018-TER_CE_Oct23.xml	455	demeurer de grands paysages ouverts			
2018-TER_CE_Oct23.xml	468	se densifier	ambitionne	axiol	
2018-TER_CE_Oct23.xml	468	en préservant le cadre de vie			
2018-TER_CE_Oct23.xml	475	un projet « nature dans la ville »			
2018-TER_CE_Oct23.xml	475	gagné	gagné	axiol	
2018-TER_CE_Oct23.xml	476	valorisation des zones inondables et humides fonctionnelles	valorisation	axiol	pos
2018-TER_CE_Oct23.xml	486	faire de la vallée de la Vilaine un paysage structurant	la volonté locale	boul	
2018-TER_CE_Oct23.xml	486	la mise en valeur de ses paysages	la mise en valeur	axiol	pos
2018-TER_CE_Oct23.xml	489	l’émergence de ces activités	favoriser	axiol	pos
2018-TER_CE_Oct23.xml	489	un certain nombre d’actions estivales de préfiguration			
2018-TER_CE_Oct23.xml	503	fabriquer une vision du territoire partagée par les communes	L’ambition	axiol	
2018-TER_CE_Oct23.xml	503	le développement du littoral et de l’arrière-pays			
2018-TER_CE_Oct23.xml	523	Créer de nouvelles natures			
2018-TER_CE_Oct23.xml	528	la plaine alluviale fertile en bord de Seine endommagée par la pollution des sols	endommagée	axiol	neg
2018-TER_CE_Oct23.xml	537	sont maintenus au maximum	au maximum	axiol	
2018-TER_CE_Oct23.xml	538	sont prioritairement implantés	prioritairement	axiol	
2018-TER_CE_Oct23.xml	545	se déploieront largement	largement		
2018-TER_CE_Oct23.xml	547	l’évolutivité des rez-de-chaussée	favoriser	axiol	pos
2018-TER_CE_Oct23.xml	547	soient reconvertibles			
2018-TER_CE_Oct23.xml	568	Le projet urbain conçu			
2018-TER_CE_Oct23.xml	568	densifier le site	en respectant sa trame naturelle	axiol	
2018-TER_CE_Oct23.xml	568	maintenant les arbres remarquables			
2018-TER_CE_Oct23.xml	568	en amplifiant les boisements et milieux actuels			
2018-TER_CE_Oct23.xml	569	sont prioritairement implantées	prioritairement	axiol	
2018-TER_CE_Oct23.xml	579	l’installation d’une agriculture urbaine	permettant	autre	
2018-TER_CE_Oct23.xml	585	Initié à partir des secteurs Heyritz, Malraux et Danube			
2018-TER_CE_Oct23.xml	585	le prolongement de la ligne D du tramway	la dynamique est amplifiée	axiol	
2018-TER_CE_Oct23.xml	586	entame ici une opération d’une dimension exceptionnelle	une dimension exceptionnelle	axiol	
2018-TER_CE_Oct23.xml	593	l’intégration urbaine des infrastructures	Ce qui suppose	axiol	
2018-TER_CE_Oct23.xml	593	le traitement des interfaces	Ce qui suppose	axiol	
2018-TER_CE_Oct23.xml	593	la programmation des espaces de rez-de-chaussée			
2018-TER_CE_Oct23.xml	600	le projet urbain			
2018-TER_CE_Oct23.xml	600	la valorisation des espaces publics de quartiers denses, y compris de centres-villes	valorisation	axiol	pos
2018-TER_CE_Oct23.xml	606	augmentons dans l’espace public autant que possible la présence de sols poreux et fertiles	autant que possible	axiol	
2018-TER_CE_Oct23.xml	606	créons des continuités hydriques			
2018-TER_CE_Oct23.xml	606	organisons la rétention d’eau			
2018-TER_CE_Oct23.xml	607	créer ou développer des zones de nature non anthropisée	sommes aussi attachés	axiol	
2018-TER_CE_Oct23.xml	621	se sont développés			
2018-TER_CE_Oct23.xml	621	subissent depuis lors inondations et sécheresse	sans encombre	axiol	pos
2018-TER_CE_Oct23.xml	627	Le projet d’écoquartier fluvial			
2018-TER_CE_Oct23.xml	627	construire	l’occasion d’imaginer comment	axiol	pos
2018-TER_CE_Oct23.xml	633	doit relier le canal Saint-Denis au corridor biologique du faisceau ferré nord sur une vingtaine d’hectares	doit	autre	
2018-TER_CE_Oct23.xml	636	l’aménagement de la place-parc des Glòries Catalanes			
2018-TER_CE_Oct23.xml	636	l’implantation d’écosystèmes verticaux ou stratifiés	l’occasion d’expérimenter	axiol	pos
2018-TER_CE_Oct23.xml	636	la constitution de « nodes »			
2018-TER_CE_Oct23.xml	637	un aménagement	capable de rendre des services climatiques aux problématiques de surchauffe et d’inondation des villes	axiol	pos
2018-TER_CE_Oct23.xml	640	tentons de l’introduire	tentons	axiol	
2018-TER_CE_Oct23.xml	654	La conservation des espaces de jardinage existants			
2018-TER_CE_Oct23.xml	654	la gestion des prairies extensives			
2018-TER_CE_Oct23.xml	654	pratiquer l’agriculture urbaine	la possibilité	autre	
2018-TER_CE_Oct23.xml	669	un caractère pérenne			
2018-TER_CE_Oct23.xml	669	de nature réversible			
2018-TER_CE_Oct23.xml	669	des transformations continuelles	subissent	axiol	
2018-TER_CE_Oct23.xml	669	redéfinit régulièrement la configuration du jardin			
2018-TER_CE_Oct23.xml	682	la relocalisation de l’hôpital	offre des conditions	axiol	
2018-TER_CE_Oct23.xml	682	reconversion	offre des conditions	axiol	
2018-TER_CE_Oct23.xml	684	Les espaces publics projetés	proposent		
2018-TER_CE_Oct23.xml	684	prolonger le paysage des berges	proposent		
2018-TER_CE_Oct23.xml	684	étendre en longueur	proposent		
2018-TER_CE_Oct23.xml	710	transformer des quartiers	capables	autre	
2018-TER_CE_Oct23.xml	710	la création d’espaces publics multifonctionnels			
1958-padog_CE_Oct23_GPU.xml	2	se sont accrus			
1958-padog_CE_Oct23_GPU.xml	2	croissance exceptionnellement rapide	sans organisation ni méthode	axiol	neg
1958-padog_CE_Oct23_GPU.xml	3	se sont édifiés	dans un incroyable désordre	axiol	neg
1958-padog_CE_Oct23_GPU.xml	4	l’embellissement de Paris	l’embellissement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	4	n’ont ajouté à « la plus belle ville du monde » qu’une banlieue indifférenciée, sans style et sans âme			
1958-padog_CE_Oct23_GPU.xml	8	se prépara puis s’accomplit le renouveau de la France	le renouveau	axiol	
1958-padog_CE_Oct23_GPU.xml	8	un immense effort de construction	un immense effort	axiol	
1958-padog_CE_Oct23_GPU.xml	9	ont surgi	à un rythme jamais atteint	axiol	
1958-padog_CE_Oct23_GPU.xml	11	doit évoluer le Paris futur	doit	autre	
1958-padog_CE_Oct23_GPU.xml	13	l’organisation	se doit de réserver	autre	
1958-padog_CE_Oct23_GPU.xml	13	la prévision	se doit de réserver	autre	
1958-padog_CE_Oct23_GPU.xml	17	Le développement extraordinaire de Paris et de sa Région	extraordinaire	axiol	pos
1958-padog_CE_Oct23_GPU.xml	18	devenir au cours des 80 dernières années cette agglomération géante			
1958-padog_CE_Oct23_GPU.xml	18	a grandi lentement	lentement		
1958-padog_CE_Oct23_GPU.xml	18	garder un équilibre harmonieux entre les différentes parties de la ville	harmonieux	axiol	pos
1958-padog_CE_Oct23_GPU.xml	18	son embellissement et à son équipement	son embellissement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	19	la croissance de PARIS	L’un des plus constants soucis	axiol	
1958-padog_CE_Oct23_GPU.xml	20	en bâtissant les enceintes successives de Paris	cette volonté	boul	
1958-padog_CE_Oct23_GPU.xml	24	de nombreux espaces libres pour bâtir			
1958-padog_CE_Oct23_GPU.xml	24	élargir l’enceinte			
1958-padog_CE_Oct23_GPU.xml	24	la création de nouveaux quartiers	permettre	autre	
1958-padog_CE_Oct23_GPU.xml	28	devront être matérialisées	devront	autre	
1958-padog_CE_Oct23_GPU.xml	29	L’extension	sensible	axiol	
1958-padog_CE_Oct23_GPU.xml	30	les changements qui pourraient y être faits	pourraient	autre	
1958-padog_CE_Oct23_GPU.xml	30	l’embellissement de cette ville	l’embellissement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	31	l’accroissement continuel et de l’augmentation de « la grande ville	on se plaint	axiol	neg
1958-padog_CE_Oct23_GPU.xml	32	fut donc commencée			
1958-padog_CE_Oct23_GPU.xml	32	des aménagements intérieurs			
1958-padog_CE_Oct23_GPU.xml	32	l’embellissement et aux commodités de la ville	l’embellissement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	32	création de places			
1958-padog_CE_Oct23_GPU.xml	32	percements de rues			
1958-padog_CE_Oct23_GPU.xml	33	a construit			
1958-padog_CE_Oct23_GPU.xml	33	nouvel accroissement	on ne saurait y souffrir	axiol	neg
1958-padog_CE_Oct23_GPU.xml	34	Un nouveau bornage	est imposé	axiol	
1958-padog_CE_Oct23_GPU.xml	34	interdiction de construire			
1958-padog_CE_Oct23_GPU.xml	40	ont été tracés			
1958-padog_CE_Oct23_GPU.xml	40	bouleverse les vieux quartiers de Paris	bouleverse	axiol	
1958-padog_CE_Oct23_GPU.xml	40	transforme			
1958-padog_CE_Oct23_GPU.xml	41	est intégrée			
1958-padog_CE_Oct23_GPU.xml	41	un développement considérable de l’agglomération parisienne	considérable	axiol	
1958-padog_CE_Oct23_GPU.xml	44	réalisés	au hasard des spéculations	axiol	neg
1958-padog_CE_Oct23_GPU.xml	44	ne tardèrent pas à occuper des surfaces égales à près d’une fois et demi celle de Paris (13.000 hectares)			
1958-padog_CE_Oct23_GPU.xml	45	un développement aussi anarchique qu’inesthétique et ruineux	ruineux	axiol	neg
1958-padog_CE_Oct23_GPU.xml	50	avoir délimité des périmètres d’agglomération	L’un de ses nombreux mérites	axiol	pos
1958-padog_CE_Oct23_GPU.xml	50	avoir sauvegardé des espaces libres ou boisés	L’un de ses nombreux mérites	axiol	pos
1958-padog_CE_Oct23_GPU.xml	54	problèmes d’aménagement urbain	problèmes	axiol	neg
1958-padog_CE_Oct23_GPU.xml	54	des problèmes d’aménagement du territoire	problèmes	axiol	neg
1958-padog_CE_Oct23_GPU.xml	59	L’aménagement de la Région Parisienne	un problème national	axiol	
1958-padog_CE_Oct23_GPU.xml	63	L’organisation et l’aménagement de la Région Parisienne	des « affaires d’État »	axiol	
1958-padog_CE_Oct23_GPU.xml	65	Les tâches multiples de construction et d’équipement	exigent	axiol	
1958-padog_CE_Oct23_GPU.xml	65	être conçues et réalisées	dans l'ordre et l’harmonie	axiol	pos
1958-padog_CE_Oct23_GPU.xml	66	ces tâches	particulièrement lourdes et complexes	axiol	neg
1958-padog_CE_Oct23_GPU.xml	76	devront être concentrés, groupés ou créés les différents services publics	devront	autre	
1958-padog_CE_Oct23_GPU.xml	80	l’urbanisation peut être poursuivie ou entreprise	peut	autre	
1958-padog_CE_Oct23_GPU.xml	86	n’ayant nullement l’ambition de dessiner le PARIS de l’AN 2.000	n’ayant nullement l’ambition	axiol	
1958-padog_CE_Oct23_GPU.xml	86	une volonté d’aménagement et d’organisation	une volonté	boul	
1958-padog_CE_Oct23_GPU.xml	93	Le Devenir de PARIS	nécessite des options importantes	axiol	
1958-padog_CE_Oct23_GPU.xml	132	les opérations	paraissent devoir être retenues	autre	
1958-padog_CE_Oct23_GPU.xml	133	l’avenir de la Région	les possibilités plus vastes nécessaires	autre	
1958-padog_CE_Oct23_GPU.xml	162	certaines opérations	bien que souhaitables	boul	
1958-padog_CE_Oct23_GPU.xml	162	n’ont pu être étudiées et matérialisées	n’ont pu	autre	
1958-padog_CE_Oct23_GPU.xml	162	puissent ainsi être réalisées	puissent	autre	
1958-padog_CE_Oct23_GPU.xml	180	l’aménagement et l’organisation générale de l’agglomération parisienne et de sa Région	des problèmes	axiol	neg
1958-padog_CE_Oct23_GPU.xml	180	n’a pu être réalisé	n’a pu	autre	
1958-padog_CE_Oct23_GPU.xml	181	des propositions pour l’aménagement et l’organisation de la Région Parisienne	peuvent être établies	autre	
1958-padog_CE_Oct23_GPU.xml	184	La centralisation ferroviaire et routière			
1958-padog_CE_Oct23_GPU.xml	184	son accroissement particulièrement rapide	particulièrement rapide	axiol	
1958-padog_CE_Oct23_GPU.xml	286	entraînera obligatoirement des localisations nouvelles	on doit tenir compte	axiol	
1958-padog_CE_Oct23_GPU.xml	291	faut donc multiplier et aménager les diverses installations	faut donc	autre	
1958-padog_CE_Oct23_GPU.xml	291	l’exploitation avisée des richesses touristiques (monuments, sites, forêts, parcs, plans d’eau, etc.)	avisée	axiol	pos
1958-padog_CE_Oct23_GPU.xml	292	doit être conçue, dans un esprit nouveau, l’agglomération de demain	dans un esprit nouveau	axiol	
1958-padog_CE_Oct23_GPU.xml	292	l’agglomération de demain	elle sera obligatoirement très différente de celle d’aujourd’hui, encore faut-il l’orienter dès maintenant dans le bon sens		
1958-padog_CE_Oct23_GPU.xml	297	se soit développé	sans idée directrice d’ensemble	axiol	
1958-padog_CE_Oct23_GPU.xml	297	en débordant les enceintes successives qui lui avaient été tracées			
1958-padog_CE_Oct23_GPU.xml	297	de très belles réalisations urbaines	ne manquent pas de qualité, de charme ou de grandeur	axiol	pos
1958-padog_CE_Oct23_GPU.xml	298	Des tracés importants apparus			
1958-padog_CE_Oct23_GPU.xml	298	les réalisations d’Haussmann	ont permis à PARIS de vivre jusqu’à présent	axiol	pos
1958-padog_CE_Oct23_GPU.xml	299	aucune opération d’envergure	n’est venue clarifier un désordre évident	axiol	neg
1958-padog_CE_Oct23_GPU.xml	299	s’y sont développées	au hasard, un hasard rarement heureux et l’on constate un manque général de qualité	axiol	neg
1958-padog_CE_Oct23_GPU.xml	300	ont été gâchés	gâchés	axiol	neg
1958-padog_CE_Oct23_GPU.xml	300	les récents groupes de grands immeubles implantés			
1958-padog_CE_Oct23_GPU.xml	300	n’ont pas effacé les tristes lotissements de la première moitié du siècle			
1958-padog_CE_Oct23_GPU.xml	314	toute amélioration s’y réalise non par adjonctions, mais par une sorte de « curetage »	une sorte de « curetage »		
1958-padog_CE_Oct23_GPU.xml	314	se trouvent progressivement reportées			
1958-padog_CE_Oct23_GPU.xml	316	Cet assainissement des quartiers nobles	doit leur conserver l’animation, l’exubérance même, qui marquent d’une façon si caractéristique l’ambiance de PARIS, et qui sont à l’origine de son rayonnement	axiol	pos
1958-padog_CE_Oct23_GPU.xml	317	mise en valeur	mise en valeur	axiol	pos
1958-padog_CE_Oct23_GPU.xml	317	interdisant des expansions administratives inconsidérées	inconsidérées	axiol	neg
1958-padog_CE_Oct23_GPU.xml	323	la création de nombreux services et commerces			
1958-padog_CE_Oct23_GPU.xml	323	leur permettent de se moderniser	permettent	autre	
1958-padog_CE_Oct23_GPU.xml	324	leur densification	rend plus malaisée	axiol	neg
1958-padog_CE_Oct23_GPU.xml	324	l’installation des services publics indispensables	rend plus malaisée	axiol	neg
1958-padog_CE_Oct23_GPU.xml	328	Une rénovation complète de ces quartiers			
1958-padog_CE_Oct23_GPU.xml	328	en récupérant des emplacements « mal occupés »			
1958-padog_CE_Oct23_GPU.xml	328	dégager des surfaces au sol	doit permettre	autre	
1958-padog_CE_Oct23_GPU.xml	328	la création d’espaces verts			
1958-padog_CE_Oct23_GPU.xml	328	l’implantation des services publics			
1958-padog_CE_Oct23_GPU.xml	328	renouvellement progressif de l’habitat			
1958-padog_CE_Oct23_GPU.xml	331	Leur rénovation progressive	doit conduire à les aérer	autre	
1958-padog_CE_Oct23_GPU.xml	349	réalisations			
