Nom_fichier	Numéro_Phrase	Dynamique	Lieu_objet	Lieu_loc	Temps	Acteur	Perc	Doc
2004-Portzamparc_20230710.xml	184	l’installation de chacun de ces programmes	chacun de ces programmes					
2004-Portzamparc_20230710.xml	192	peut déployer, de l’autre côté de la Place de la Rotonde, un prolongement du Cours Mirabeau	un prolongement du Cours Mirabeau	de l’autre côté de la Place de la Rotonde				
2004-Portzamparc_20230710.xml	194	déployer un nouveau territoire	un nouveau territoire	le long de la ville médiévale	au XVIII e siècle			
2004-Portzamparc_20230710.xml	198	imaginer un mini downtown	un mini downtown					
2004-Portzamparc_20230710.xml	199	un projet d’architecture		à l’échelle d’un quartier				
2004-Portzamparc_20230710.xml	200	ne pouvais pas concevoir tous les bâtiments						
2004-Portzamparc_20230710.xml	204	construire un quartier contemporain	un quartier contemporain	dans la continuité de l’espace public des quartiers anciens				
2004-Portzamparc_20230710.xml	206	structurent la ville à grande échelle	la ville					
2004-Portzamparc_20230710.xml	209	L’aménagement					est donc régulier	
2004-Portzamparc_20230710.xml	210	Le traitement paysager des espaces publics	espaces publics					
2004-Portzamparc_20230710.xml	213	projet Sextius Mirabeau						
2004-Portzamparc_20230710.xml	215	réunir le Strasbourg ancien et le Neudorf	le Strasbourg ancien et le Neudorf					
2004-Portzamparc_20230710.xml	216	en faisant une entrée de ville						
2004-Portzamparc_20230710.xml	217	canal, agrandi						
2004-Portzamparc_20230710.xml	218	réunissant le centre de congrès demandé et les bureaux de la communauté urbaine						
2004-Portzamparc_20230710.xml	219	non pas en les suturant						
2004-Portzamparc_20230710.xml	221	transformer	un îlot du XIII e arrondissement	tout près des Hautes Formes et de la rue du Château des Rentiers				
2004-Portzamparc_20230710.xml	222	la transformation-réhabilitation des grandes barres de logements	grandes barres de logements	de la rue Nationale				
2004-Portzamparc_20230710.xml	224	en menant un travail sur la forme des espaces du quartier autant que sur les bâtiments, les halls, les façades et les intérieurs						
2004-Portzamparc_20230710.xml	225	l’urbanisme de barres de l’époque moderne, sans îlot, maladroitement installé	l’urbanisme de barres de l’époque moderne, sans îlot	sur l’urbanisme de rue de l’histoire classique			maladroitement	
2004-Portzamparc_20230710.xml	226	rues rasées						
2004-Portzamparc_20230710.xml	227	le projet va « hybrider »	deux villes antagonistes					
2004-Portzamparc_20230710.xml	229	en apportant des loggias et des halls d’entrée						
2004-Portzamparc_20230710.xml	232	ai construit le musée Bourdelle, la tour de Lille, les logements de Fukuoka, au Japon	les logements de Fukuoka, au Japon		À cette époque	j		
2004-Portzamparc_20230710.xml	235	sites à réinventer	sites					
2004-Portzamparc_20230710.xml	236	peut-elle devenir la ville du XXIe siècle	Tokyo				peut-elle	
2004-Portzamparc_20230710.xml	240	un retour à la ville classique	la ville classique					
2004-Portzamparc_20230710.xml	243	recopier le passé					une volonté	
2004-Portzamparc_20230710.xml	244	revenons à la ville de toujours	la ville de toujours				qui a fait ses preuves	
2004-Portzamparc_20230710.xml	247	le futur de la ville	la ville				On ne s’interrogeait pas	
2004-Portzamparc_20230710.xml	251	nos projets actuels						
2004-Portzamparc_20230710.xml	258	faire la ville						
2004-Portzamparc_20230710.xml	259	faire la ville						
2004-Portzamparc_20230710.xml	263	conquérir tout l’espace						
2004-Portzamparc_20230710.xml	265	n’a été mis à l’alignement des rues	aucun bâtiment	dans ce quartier	pendant une période précise			
2004-Portzamparc_20230710.xml	266	sont restées	les rues					
2004-Portzamparc_20230710.xml	267	ces espaces laissés pour compte	ces espaces				laissés pour compte	
2004-Portzamparc_20230710.xml	275	la ville aujourd’hui insaisissable et implanifiable	la ville					
2004-Portzamparc_20230710.xml	276	fait par morceaux						
2004-Portzamparc_20230710.xml	277	« immaîtrisable »						
2004-Portzamparc_20230710.xml	285	préserver les vignes, les oliviers, les fermes	les fermes				j’ai souhaité	
2004-Portzamparc_20230710.xml	286	l’augmentation toujours croissante des logements	logements	à Montpellier				
2004-Portzamparc_20230710.xml	287	« îles bâties »						
2004-Portzamparc_20230710.xml	289	en le préservant						
2004-Portzamparc_20230710.xml	290	plaquer sur elle un plan d’urbanisme						
2004-Portzamparc_20230710.xml	292	construisons actuellement une partie d’île divisée en deux	une partie d’île divisée en deux		actuellement	avec des architectes Montpelliérains		
2004-Portzamparc_20230710.xml	293	plusieurs opérations privées						
2004-Portzamparc_20230710.xml	295	Les projets d’urbanisme opérationnels			1993-2003			
2004-Portzamparc_20230710.xml	298	ai renoncé à construire ces îlots	ces îlots			J		
2004-Portzamparc_20230710.xml	301	reprendre dans le secteur Masséna, et dans un tout autre contexte de programme et de site, cette grille de rues et d’îlots	cette grille de rues et d’îlots	dans le secteur Masséna			je propose	
2004-Portzamparc_20230710.xml	303	un jardin constitué						
2004-Portzamparc_20230710.xml	304	forment deux couronnes bâties	deux couronnes bâties	autour d’un jardin public central				
2004-Portzamparc_20230710.xml	305	L’implantation du bâti	bâti					
2004-Portzamparc_20230710.xml	307	ont inscrit leur projet		dans ces enveloppes		les architectes		
2004-Portzamparc_20230710.xml	309	préserver à l’île son image exceptionnelle d’île-bateau	l’île				la volonté	
2004-Portzamparc_20230710.xml	310	forment un front bâti	un front bâti	les rives				
2004-Portzamparc_20230710.xml	313	une programmation évolutive dans le temps						
2004-Portzamparc_20230710.xml	314	nouveau Palais de Justice						
2004-Portzamparc_20230710.xml	316	une ville qui se construit par poches	une ville					
2004-Portzamparc_20230710.xml	318	se divise	La ville					
2004-Portzamparc_20230710.xml	324	repenser la question de la rue et de l’îlot	l’îlot					
2004-Portzamparc_20230710.xml	326	aménagements durables					On parle beaucoup	
2004-Portzamparc_20230710.xml	327	le réversible						
2004-Portzamparc_20230710.xml	328	sont fermées à l’évolution	Ces voiries en boucle					
2004-Portzamparc_20230710.xml	329	sont indéfiniment réappropriés, divisés ou unifiés						
2004-Portzamparc_20230710.xml	330	morceaux reconstructibles						
2004-Portzamparc_20230710.xml	334	barrant le territoire urbain	le territoire urbain					
2004-Portzamparc_20230710.xml	337	éviter les grandes enclaves						
2004-Portzamparc_20230710.xml	338	passe, continue, traverse	l’espace public				il faut que	
2004-Portzamparc_20230710.xml	339	créer des rues						
2004-Portzamparc_20230710.xml	340	a installé des bâtiments types existant dans Sao Paulo, des basiques « sans qualité »	des bâtiments types existant dans Sao Paulo, des basiques « sans qualité »	des îlots dans lesquels				
2004-Portzamparc_20230710.xml	344	le site non développé le plus important	le site	de l’île de Manhattan				
2004-Portzamparc_20230710.xml	345	créer un grand ensemble exemplaire	un grand ensemble exemplaire					
2004-Portzamparc_20230710.xml	347	en poursuivant la trame des îlots et des rues de Manhattan						
2004-Portzamparc_20230710.xml	349	un processus d’urbanisation plus rapide						
2004-Portzamparc_20230710.xml	350	Les nouveaux quartiers						
2004-Portzamparc_20230710.xml	355	l’urbanisation		ici			beaucoup plus vite qu’à Paris-Rive-Gauche	
2004-Portzamparc_20230710.xml	357	prévoit d’y construire 500 000 m2 et un parc de 12 hectares	un parc de 12 hectares	terrains, pour partie occupés				
2004-Portzamparc_20230710.xml	361	en créant un grand parc « tentaculaire »						
2004-Portzamparc_20230710.xml	362	est « planté » de plusieurs îles résidentielles						
2004-Portzamparc_20230710.xml	364	ménagent des jardins et des rues intérieures	des rues intérieures					
2004-Portzamparc_20230710.xml	368	les « poches », les camps résidentiels fermés et les condominiums en chantier						
2004-Portzamparc_20230710.xml	369	répète						
2004-Portzamparc_20230710.xml	378	condominiums réalisés						
2004-Portzamparc_20230710.xml	381	interdit d’évoluer en souplesse	leur				en souplesse	
2004-Portzamparc_20230710.xml	382	se fabriquer des grands ensembles						
2004-Portzamparc_20230710.xml	383	puisse accueillir un futur inconnu						
2004-Portzamparc_20230710.xml	384	un nouvel îlot	îlot					
2004-Portzamparc_20230710.xml	385	interviendront ensuite				d’autres architectes		
2004-Portzamparc_20230710.xml	386	réussir à créer des rues, des îlots, une partition d’espaces privés dans un réseau viaire public	une partition d’espaces privés dans un réseau viaire public				réussir	
2004-Portzamparc_20230710.xml	388	réussir à faire des rues Nord-Sud vraiment constituées						
2004-Portzamparc_20230710.xml	390	une évolution facile			dans la durée		facile	
2004-Portzamparc_20230710.xml	392	Ce tracé de rues	rues					
2004-Portzamparc_20230710.xml	393	ai proposé un long parc central	un long parc central			j		
2004-Portzamparc_20230710.xml	395	construisons des bâtiments très différents les uns des autres	des bâtiments très différents les uns des autres	Dans un même îlot		nous		
2004-Portzamparc_20230710.xml	397	la répétition obsessionnelle						
2004-Portzamparc_20230710.xml	404	le projet Masséna						
2004-Portzamparc_20230710.xml	407	une « expérimentation » sérieuse	Masséna				sérieuse	
2004-Portzamparc_20230710.xml	408	une rue repensée	une rue	À Masséna				
2004-Portzamparc_20230710.xml	410	accueillir des bâtiments autonomes	des bâtiments autonomes					
2004-Portzamparc_20230710.xml	412	constituer la rue	la rue					
2004-Portzamparc_20230710.xml	414	Imaginer un quartier diversifié						
2004-Portzamparc_20230710.xml	415	installer à Masséna l’Université Paris VII	l’Université Paris VII	à Masséna				
2004-Portzamparc_20230710.xml	416	génèrent des cours intérieures fermées						
2004-Portzamparc_20230710.xml	417	bâtir des immeubles mitoyens						
2004-Portzamparc_20230710.xml	418	propose des rues plus étroites						
2004-Portzamparc_20230710.xml	421	peuvent adopter des volumes et des expressions architecturales assez variés						
2004-Portzamparc_20230710.xml	426	une seule opération de 150 à 250 logements						
2004-Portzamparc_20230710.xml	427	s’ajustaient les uns aux autres	les îlots		au fil des réalisations			
2004-Portzamparc_20230710.xml	428	opérations de 40 à 50 logements	40 à 50 logements					
2004-Portzamparc_20230710.xml	430	plusieurs opérations						
2004-Portzamparc_20230710.xml	431	cadre volumétrique constructible						
2004-Portzamparc_20230710.xml	435	les nouveaux îlots	îlots					
2004-Portzamparc_20230710.xml	437	démolir	un bâtiment					
2004-Portzamparc_20230710.xml	440	construisent les écoles ou les universités						
2004-Portzamparc_20230710.xml	446	concevoir des volumes entiers						
2004-Portzamparc_20230710.xml	456	la ville de demain	la ville				l’un des problèmes	
2004-Portzamparc_20230710.xml	467	donner forme à des logements qui ont des vues un peu dans tous les sens						
2004-Portzamparc_20230710.xml	470	intégrer le médiocre, l’ordinaire, voire le laid						
2004-Portzamparc_20230710.xml	471	entrent ici dans le concert de la ville						
2004-Portzamparc_20230710.xml	480	projets bâtis						
2004-Portzamparc_20230710.xml	481	conçois des îlots ouverts	des îlots ouverts	à Boulogne		je		
2004-Portzamparc_20230710.xml	482	certains projets se déploient		sur de plus grands territoires				
2004-Portzamparc_20230710.xml	483	transformer	la ville et du territoire					
2004-Portzamparc_20230710.xml	488	construit un bâtiment	un bâtiment					
